Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-02-23 00:00:00-05:00,20.438198982519253,20.4812316156052,20.085689749085873,20.328325271606445,16517000,0.0,0.0
2010-02-24 00:00:00-05:00,20.32832211068853,20.428124413078944,20.051808539802643,20.303600311279297,15190000,0.0,0.0
2010-02-25 00:00:00-05:00,20.102174141799292,20.431793590015605,19.81650418619632,20.279802322387695,19896000,0.0,0.0
2010-02-26 00:00:00-05:00,20.416231419664822,20.614002422470275,20.24043516676931,20.543500900268555,10947000,0.0,0.0
2010-03-01 00:00:00-05:00,20.687240970288457,21.320841003879156,20.635967160835435,21.30985450744629,24265000,0.0,0.0
2010-03-02 00:00:00-05:00,21.268656136640736,21.38219201996635,20.97382992980333,21.224706649780273,13247000,0.0,0.0
2010-03-03 00:00:00-05:00,21.22653741268448,21.470088040236387,21.150541793090696,21.255836486816406,13620000,0.0,0.0
2010-03-04 00:00:00-05:00,21.21738653385016,21.375787040462072,21.04250540298634,21.333667755126953,10161000,0.0,0.0
2010-03-05 00:00:00-05:00,21.39409735532348,21.956281001179313,21.30711521776103,21.932476043701172,32910000,0.0,0.0
2010-03-08 00:00:00-05:00,21.8912738750601,22.622844532948655,21.827181589094966,22.488250732421875,29561000,0.0,0.0
2010-03-09 00:00:00-05:00,22.436968271457868,23.063244017861855,22.40125997257656,22.567901611328125,21849000,0.0,0.0
2010-03-10 00:00:00-05:00,22.624663312475427,22.935970041067137,22.53127199245109,22.853565216064453,19561000,0.0,0.0
2010-03-11 00:00:00-05:00,22.711653790421177,22.935976743516594,22.53677269894572,22.9075927734375,11508000,0.0,0.0
2010-03-12 00:00:00-05:00,22.98725732930433,23.052264720741626,22.75560824706707,22.887454986572266,8736000,0.0,0.0
2010-03-15 00:00:00-04:00,22.979928738084958,22.979928738084958,22.519377685690127,22.897523880004883,11262000,0.0,0.0
2010-03-16 00:00:00-04:00,22.913094839460364,23.009233281259956,22.6081971414239,22.829774856567383,9672000,0.0,0.0
2010-03-17 00:00:00-04:00,22.860894487956674,22.981754682003388,22.59719936036538,22.766586303710938,11144000,0.0,0.0
2010-03-18 00:00:00-04:00,22.783073085479742,22.783073085479742,22.39760255477241,22.551424026489258,7593000,0.0,0.0
2010-03-19 00:00:00-04:00,22.37380027770996,22.714406253274976,22.20807368882492,22.37380027770996,9801000,0.0,0.0
2010-03-22 00:00:00-04:00,22.230038674663053,22.729044939696,22.180596822997543,22.622835159301758,8089000,0.0,0.0
2010-03-23 00:00:00-04:00,22.62191690329807,22.949704231744356,22.37561754487034,22.486406326293945,11016000,0.0,0.0
2010-03-24 00:00:00-04:00,22.45071072251732,22.60453221059144,22.336259711590603,22.403099060058594,7700000,0.0,0.0
2010-03-25 00:00:00-04:00,22.56423454419428,22.916743705913607,22.532188415527344,22.532188415527344,13145000,0.0,0.0
2010-03-26 00:00:00-04:00,22.638407112509878,22.775747956943373,22.438804200432184,22.545930862426758,10836000,0.0,0.0
2010-03-29 00:00:00-04:00,22.60911087812607,22.820615420945582,22.579810050618633,22.707996368408203,7287000,0.0,0.0
2010-03-30 00:00:00-04:00,22.819692850401587,23.240871588023264,22.816945789572475,23.110855102539062,12046000,0.0,0.0
2010-03-31 00:00:00-04:00,23.091633303034563,23.28207993610375,23.020216688825457,23.25644302368164,9333000,0.0,0.0
2010-04-01 00:00:00-04:00,23.398361939068618,23.429492973278176,23.078813905490552,23.250947952270508,11188000,0.0,0.0
2010-04-05 00:00:00-04:00,23.30496193048399,23.464279220748864,23.152972463669972,23.40110206604004,7457000,0.0,0.0
2010-04-06 00:00:00-04:00,23.334264467118288,23.897363033443593,23.329685450315303,23.69135093688965,13992000,0.0,0.0
2010-04-07 00:00:00-04:00,23.71884085373928,23.77839038479632,23.353301197312923,23.422012329101562,7831000,0.015,0.0
2010-04-08 00:00:00-04:00,23.275426428928615,23.5722549053189,23.275426428928615,23.533777236938477,6402000,0.0,0.0
2010-04-09 00:00:00-04:00,23.705094522723734,23.818696251899198,23.528278984487613,23.717004776000977,4966000,0.0,0.0
2010-04-12 00:00:00-04:00,23.66478527680677,23.911227583568866,23.662036622237398,23.78022003173828,6537000,0.0,0.0
2010-04-13 00:00:00-04:00,23.70052459097471,23.869094237086472,23.564019680748572,23.682201385498047,7131000,0.0,0.0
2010-04-14 00:00:00-04:00,23.734423912353343,24.207152544742364,23.63731405508496,24.10637664794922,11661000,0.0,0.0
2010-04-15 00:00:00-04:00,24.24103448921236,24.24653179791185,24.025743035640197,24.060556411743164,6282000,0.0,0.0
2010-04-16 00:00:00-04:00,23.91397859807895,24.160419181764507,23.660207685686203,23.7738094329834,11495000,0.0,0.0
2010-04-19 00:00:00-04:00,23.71242908102807,23.959787070828042,23.335896533534616,23.5722599029541,9559000,0.0,0.0
2010-04-20 00:00:00-04:00,23.723419199699425,24.083461495697982,23.560345175909625,23.946956634521484,7375000,0.0,0.0
2010-04-21 00:00:00-04:00,24.12651642528376,24.12651642528376,23.7078420359626,23.8736629486084,5035000,0.0,0.0
2010-04-22 00:00:00-04:00,23.70968405928051,24.05048938495373,23.087626445856657,23.966203689575195,8638000,0.0,0.0
2010-04-23 00:00:00-04:00,24.150341406509664,24.51404802002876,24.00284366339608,24.481067657470703,10379000,0.0,0.0
2010-04-26 00:00:00-04:00,24.567187807120735,24.664299383273153,24.339986035351664,24.349145889282227,7095000,0.0,0.0
2010-04-27 00:00:00-04:00,24.350061051339793,24.350061051339793,23.346887639966564,23.34780502319336,10947000,0.0,0.0
2010-04-28 00:00:00-04:00,23.502637143966982,23.572263926940124,22.95661924983628,23.17832374572754,17995000,0.0,0.0
2010-04-29 00:00:00-04:00,23.2442733916723,23.676691017025995,23.06745962378419,23.396352767944336,14089000,0.0,0.0
2010-04-30 00:00:00-04:00,23.564008556448112,23.581414370255917,22.536100979070824,22.723909378051758,16675000,0.0,0.0
2010-05-03 00:00:00-04:00,23.01249593399532,23.03081913406183,22.4032643846545,22.971269607543945,16928000,0.0,0.0
2010-05-04 00:00:00-04:00,23.212217233685713,23.585085485286058,22.74865035472489,23.017995834350586,29370000,0.0,0.0
2010-05-05 00:00:00-04:00,22.720239232250755,22.810937816963413,21.621789467860868,21.79860496520996,25627000,0.0,0.0
2010-05-06 00:00:00-04:00,21.56682720274508,21.80319051894108,19.330532055815837,21.09868049621582,34273000,0.0,0.0
2010-05-07 00:00:00-04:00,20.920042700079108,21.435830686429714,20.34196000139379,20.438154220581055,29304000,0.0,0.0
2010-05-10 00:00:00-04:00,21.43672936749285,21.631866307417035,20.918194882776916,21.099590301513672,29826000,0.0,0.0
2010-05-11 00:00:00-04:00,20.833914994963845,20.84124532269752,20.268658483181294,20.451885223388672,29271000,0.0,0.0
2010-05-12 00:00:00-04:00,20.613123193719375,21.641030699333644,20.575561167066326,21.311220169067383,29123000,0.0,0.0
2010-05-13 00:00:00-04:00,21.318554484796106,21.980006940214952,21.12250010002667,21.282825469970703,22049000,0.0,0.0
2010-05-14 00:00:00-04:00,19.72447458376708,20.1568923317649,19.15371894309197,19.463375091552734,101983000,0.0,0.0
2010-05-17 00:00:00-04:00,19.71896617553147,19.84997366580736,19.073088571884213,19.3131160736084,34138000,0.0,0.0
2010-05-18 00:00:00-04:00,19.508264721885574,19.662175405116006,17.917847338918456,18.580215454101562,70828000,0.0,0.0
2010-05-19 00:00:00-04:00,18.602210993597065,19.53667361086917,17.96091270784627,18.547243118286133,91584000,0.0,0.0
2010-05-20 00:00:00-04:00,18.016786824008914,19.238000069618312,18.016786824008914,18.82665252685547,51156000,0.0,0.0
2010-05-21 00:00:00-04:00,18.54173582141562,19.91136252280552,18.522496988047454,19.591630935668945,43426000,0.0,0.0
2010-05-24 00:00:00-04:00,19.732719718905226,19.833495579324453,19.224262237548828,19.224262237548828,17858000,0.0,0.0
2010-05-25 00:00:00-04:00,18.69565360968334,19.11616119695906,18.67183484151508,18.952173233032227,22472000,0.0,0.0
2010-05-26 00:00:00-04:00,19.2673311310021,19.509191917906453,18.780860900878906,18.780860900878906,21772000,0.0,0.0
2010-05-27 00:00:00-04:00,19.26181991779737,19.356182811107036,18.854138389107856,19.03736686706543,19644000,0.0,0.0
2010-05-28 00:00:00-04:00,18.997975046965845,19.077679046522256,18.428136795078373,18.48493766784668,25471000,0.0,0.0
2010-06-01 00:00:00-04:00,18.414392384587646,18.661750308911973,18.29987502118523,18.35850715637207,22633000,0.0,0.0
2010-06-02 00:00:00-04:00,18.444625868027018,18.495929428116156,18.28796653312677,18.41622543334961,20431000,0.0,0.0
2010-06-03 00:00:00-04:00,18.442792433891366,18.655336977477504,18.43729512527031,18.506006240844727,19643000,0.0,0.0
2010-06-04 00:00:00-04:00,18.276964452448134,18.402474634795055,18.00212184380793,18.017696380615234,33167000,0.0,0.0
2010-06-07 00:00:00-04:00,18.074510344394447,18.82665984408316,18.072677325099836,18.32919692993164,26819000,0.0,0.0
2010-06-08 00:00:00-04:00,18.42538585237248,18.536238929346272,17.896773993300755,18.097408294677734,33612000,0.0,0.0
2010-06-09 00:00:00-04:00,18.13954790169303,18.379577222648777,17.751105238478356,17.906848907470703,26857000,0.0,0.0
2010-06-10 00:00:00-04:00,18.161545529064988,18.899953605229065,18.139558031378485,18.79184913635254,45764000,0.0,0.0
2010-06-11 00:00:00-04:00,18.689230327515027,18.82115523138949,18.46569294568975,18.769851684570312,19569000,0.0,0.0
2010-06-14 00:00:00-04:00,18.94941847564181,18.992477818037795,18.607699380616396,18.704809188842773,12166000,0.0,0.0
2010-06-15 00:00:00-04:00,18.822077831141733,19.21510228686784,18.586630111003696,19.199527740478516,18280000,0.0,0.0
2010-06-16 00:00:00-04:00,18.977824441579184,19.37359586519898,18.897204789796575,19.295724868774414,15745000,0.0,0.0
2010-06-17 00:00:00-04:00,19.435891946062515,19.895792786686574,19.340613391866842,19.605377197265625,22337000,0.0,0.0
2010-06-18 00:00:00-04:00,19.740970649989563,19.828918893621804,19.45788358218561,19.629201889038086,13863000,0.0,0.0
2010-06-21 00:00:00-04:00,19.763864797207766,21.115170048079477,19.488106438244436,20.46104621887207,53737000,0.0,0.0
2010-06-22 00:00:00-04:00,20.461051701691307,20.794526650109237,20.208198145794405,20.241178512573242,22197000,0.0,0.0
2010-06-23 00:00:00-04:00,20.31630183425524,20.3621080916662,19.73913320545548,20.141319274902344,13795000,0.0,0.0
2010-06-24 00:00:00-04:00,19.948925731775418,20.246671596125847,19.54674147862905,19.68691062927246,12283000,0.0,0.0
2010-06-25 00:00:00-04:00,19.666751754574815,20.007556915283203,19.347020191756776,20.007556915283203,18498000,0.0,0.0
2010-06-28 00:00:00-04:00,19.971824952499585,20.070769507632406,19.34243909861229,19.3781681060791,12425000,0.0,0.0
2010-06-29 00:00:00-04:00,19.23892400692242,19.23892400692242,18.428140571228774,18.596710205078125,17984000,0.0,0.0
2010-06-30 00:00:00-04:00,18.626936518965934,18.84131233351562,18.270558547887795,18.27971839904785,27037000,0.0,0.0
2010-07-01 00:00:00-04:00,18.295310730481155,18.74639083682314,17.851566468473745,18.5841121673584,17029000,0.015,0.0
2010-07-02 00:00:00-04:00,18.782143346873955,18.784894069413724,18.40074246396626,18.590526580810547,8444000,0.0,0.0
2010-07-06 00:00:00-04:00,18.702379311390203,18.886661982399442,18.15869979055377,18.33931541442871,16346000,0.0,0.0
2010-07-07 00:00:00-04:00,18.38881742374707,19.030597686767578,18.38881742374707,19.030597686767578,12675000,0.0,0.0
2010-07-08 00:00:00-04:00,19.086527300896734,19.253389280530996,18.948085368349204,19.223133087158203,9491000,0.0,0.0
2010-07-09 00:00:00-04:00,19.32490214400619,19.759479522705078,19.120449866628515,19.759479522705078,11867000,0.0,0.0
2010-07-12 00:00:00-04:00,19.53119244950567,19.789737647569094,19.372580848786363,19.58987045288086,7162000,0.0,0.0
2010-07-13 00:00:00-04:00,19.840163705408674,19.884171771255772,19.32674035085197,19.677885055541992,16830000,0.0,0.0
2010-07-14 00:00:00-04:00,19.711797797596994,19.802564603617,19.4495856890241,19.544017791748047,8180000,0.0,0.0
2010-07-15 00:00:00-04:00,19.625624924735536,19.625624924735536,19.127787874771652,19.41933822631836,8167000,0.0,0.0
2010-07-16 00:00:00-04:00,18.9269966968542,18.96183625931626,18.081682205200195,18.081682205200195,28878000,0.0,0.0
2010-07-19 00:00:00-04:00,18.122022746182978,18.288884712994648,17.79288043436897,17.954242706298828,23196000,0.0,0.0
2010-07-20 00:00:00-04:00,17.69478128537154,18.829815248444365,17.69478128537154,18.822481155395508,17403000,0.0,0.0
2010-07-21 00:00:00-04:00,18.976522606968096,19.058121014324275,18.454846791904547,18.47410011291504,11656000,0.0,0.0
2010-07-22 00:00:00-04:00,18.789475831035443,19.189213664145914,18.657453401417605,19.106698989868164,9643000,0.0,0.0
2010-07-23 00:00:00-04:00,19.08836040990796,19.553192220049567,19.04160163207317,19.522937774658203,9821000,0.0,0.0
2010-07-26 00:00:00-04:00,19.5880381946889,19.899759984833484,19.381751458753307,19.512859344482422,9821000,0.0,0.0
2010-07-27 00:00:00-04:00,19.6705467700923,19.763146254091748,19.472512264681818,19.64120864868164,7514000,0.0,0.0
2010-07-28 00:00:00-04:00,19.503690814828833,19.702641706229667,19.261648178100586,19.261648178100586,8818000,0.0,0.0
2010-07-29 00:00:00-04:00,19.264390900984953,19.412917652129337,18.749135014743224,19.103946685791016,14649000,0.0,0.0
2010-07-30 00:00:00-04:00,18.841740469745325,19.290986163400145,18.841740469745325,19.257062911987305,7863000,0.0,0.0
2010-08-02 00:00:00-04:00,19.02235128942725,19.081029289152447,18.44475027654592,18.56760597229004,29181000,0.0,0.0
2010-08-03 00:00:00-04:00,18.205461018760168,18.758307357252725,18.153200781129176,18.419998168945312,31650000,0.0,0.0
2010-08-04 00:00:00-04:00,18.574020829079952,18.830731572897776,18.337477966791088,18.822481155395508,17868000,0.0,0.0
2010-08-05 00:00:00-04:00,18.697792158936945,18.830732658196435,18.434663631358415,18.486005783081055,18692000,0.0,0.0
2010-08-06 00:00:00-04:00,18.33656067772209,19.070022405346695,18.33656067772209,19.016847610473633,18455000,0.0,0.0
2010-08-09 00:00:00-04:00,19.216721668423833,19.71822759489123,19.08469920941081,19.701725006103516,19632000,0.0,0.0
2010-08-10 00:00:00-04:00,19.59719960052794,19.93275795389809,19.4092499199216,19.835575103759766,16622000,0.0,0.0
2010-08-11 00:00:00-04:00,19.484439234781053,19.680639420653726,19.222225189208984,19.222225189208984,16610000,0.0,0.0
2010-08-12 00:00:00-04:00,19.088369271672637,19.5587027443141,18.978350829905217,19.421178817749023,11462000,0.0,0.0
2010-08-13 00:00:00-04:00,19.513770340230472,19.52843852713754,19.289146678284897,19.31206703186035,8246000,0.0,0.0
2010-08-16 00:00:00-04:00,19.179126277491967,19.46792585004382,19.071856865566595,19.293729782104492,6006000,0.0,0.0
2010-08-17 00:00:00-04:00,19.36799895083794,19.71089325837749,19.310239016432117,19.62287712097168,7613000,0.0,0.0
2010-08-18 00:00:00-04:00,19.711809746492694,19.72464528757816,19.45418085134062,19.515607833862305,5574000,0.0,0.0
2010-08-19 00:00:00-04:00,19.504605697496928,19.61645851393188,19.1250391813659,19.151626586914062,8567000,0.0,0.0
2010-08-20 00:00:00-04:00,19.094777731625484,19.289145182761516,18.777556355468885,18.92057991027832,7899000,0.0,0.0
2010-08-23 00:00:00-04:00,19.100283987667655,19.119537297874174,18.765641870713026,18.81239891052246,6293000,0.0,0.0
2010-08-24 00:00:00-04:00,18.672121659176906,18.819732098644693,18.537348506746742,18.566686630249023,15151000,0.0,0.0
2010-08-25 00:00:00-04:00,18.466753391071855,19.038854679257486,18.433748220103826,18.896745681762695,8058000,0.0,0.0
2010-08-26 00:00:00-04:00,18.978341725768765,19.08652746587865,18.599691635384175,18.627195358276367,6801000,0.0,0.0
2010-08-27 00:00:00-04:00,18.722547708316437,18.943504333496094,18.474087357090706,18.943504333496094,5447000,0.0,0.0
2010-08-30 00:00:00-04:00,19.037941248025522,19.037941248025522,18.54927259008121,18.5841121673584,4973000,0.0,0.0
2010-08-31 00:00:00-04:00,18.519930674906007,18.558437292127156,18.06701626284148,18.18620491027832,18184000,0.0,0.0
2010-09-01 00:00:00-04:00,18.427330788737578,18.607944656533146,18.290723233469368,18.43558120727539,13209000,0.0,0.0
2010-09-02 00:00:00-04:00,18.57860496886576,18.770221710205078,18.439246702905944,18.770221710205078,8231000,0.0,0.0
2010-09-03 00:00:00-04:00,18.93251054968891,19.023277435943744,18.838078363490137,18.976518630981445,6988000,0.0,0.0
2010-09-07 00:00:00-04:00,18.76288934312606,18.880243591115104,18.33748041275465,18.384239196777344,10815000,0.0,0.0
2010-09-08 00:00:00-04:00,18.292554391972054,18.492423300394506,17.815803348591217,17.823139190673828,21383000,0.0,0.0
2010-09-09 00:00:00-04:00,18.062433617634927,18.0688513874299,17.529756975941183,17.601268768310547,21207000,0.0,0.0
2010-09-10 00:00:00-04:00,17.67003386958349,18.178872147083116,17.645279111830238,18.16603660583496,14930000,0.0,0.0
2010-09-13 00:00:00-04:00,18.031260324987066,18.034011047455007,17.51141924503328,17.697534561157227,39157000,0.0,0.0
2010-09-14 00:00:00-04:00,17.727787528218933,18.451164451834696,17.71678464035275,18.313640594482422,22223000,0.0,0.0
2010-09-15 00:00:00-04:00,18.717973023586985,19.531199193950133,18.716138624934146,19.2699031829834,45712000,0.0,0.0
2010-09-16 00:00:00-04:00,19.317569997964966,19.563279635121898,19.092948067036644,19.279979705810547,21782000,0.0,0.0
2010-09-17 00:00:00-04:00,19.39091783413556,19.65221375487248,19.24972689411134,19.58987045288086,18033000,0.0,0.0
2010-09-20 00:00:00-04:00,19.62012001092299,20.05194664001465,19.392747394925642,20.05194664001465,17232000,0.0,0.0
2010-09-21 00:00:00-04:00,20.020781263428113,20.11888222198475,19.683388391148736,19.894258499145508,17864000,0.0,0.0
2010-09-22 00:00:00-04:00,19.826418679267956,20.160144586889853,19.631134787012833,20.081296920776367,13085000,0.0,0.0
2010-09-23 00:00:00-04:00,19.906173744337767,20.461772457920823,19.906173744337767,20.117961883544922,18314000,0.0,0.0
2010-09-24 00:00:00-04:00,20.289400833387628,20.445261647686674,20.13354001908858,20.31415557861328,11947000,0.0,0.0
2010-09-27 00:00:00-04:00,20.26191130777226,20.58280165006258,20.24449064199989,20.387516021728516,9131000,0.0,0.0
2010-09-28 00:00:00-04:00,20.410429060651936,20.481942599206636,20.202309711978245,20.445268630981445,9990000,0.0,0.0
2010-09-29 00:00:00-04:00,20.386591682713004,20.547953989702663,20.31232917292238,20.411346435546875,11578000,0.0,0.0
2010-09-30 00:00:00-04:00,20.519537872072615,20.747826909448793,20.4232695564729,20.536956787109375,12062000,0.0,0.0
2010-10-01 00:00:00-04:00,20.62864055550191,20.720323752157558,20.41777042729199,20.608470916748047,9572000,0.0,0.0
2010-10-04 00:00:00-04:00,20.681815811326626,20.826673818902655,20.078541849575306,20.412267684936523,14600000,0.0,0.0
2010-10-05 00:00:00-04:00,20.722161806876652,20.90277752406645,20.561717482413624,20.71116065979004,12251000,0.0,0.0
2010-10-06 00:00:00-04:00,20.715733429347182,20.715733429347182,20.32974917443316,20.472774505615234,8055000,0.0,0.0
2010-10-07 00:00:00-04:00,20.612230962306665,20.642507507928936,20.25351111798909,20.262685775756836,5982000,0.015,0.0
2010-10-08 00:00:00-04:00,20.285615716734252,20.463600176538243,20.119558483590087,20.421398162841797,8618000,0.0,0.0
2010-10-11 00:00:00-04:00,20.395709015803526,20.571857837608285,20.284697967985835,20.4461669921875,4560000,0.0,0.0
2010-10-12 00:00:00-04:00,20.334243481009334,20.427823930296263,20.18378295946706,20.37919807434082,6982000,0.0,0.0
2010-10-13 00:00:00-04:00,20.459009694347586,21.23058183100233,20.442496016905267,21.18287467956543,18800000,0.0,0.0
2010-10-14 00:00:00-04:00,21.176454632721573,21.50031137947686,21.03333316465023,21.345264434814453,19475000,0.0,0.0
2010-10-15 00:00:00-04:00,21.438851547890568,21.618669956764574,21.19572921959825,21.44068717956543,10996000,0.0,0.0
2010-10-18 00:00:00-04:00,21.55077279721908,21.7287572682628,21.488387588225255,21.601232528686523,8128000,0.0,0.0
2010-10-19 00:00:00-04:00,21.432426932449676,22.070050755850964,21.330590508862596,21.748027801513672,15936000,0.0,0.0
2010-10-20 00:00:00-04:00,21.756281965827355,22.165461474935103,21.54526837716209,22.066377639770508,9217000,0.0,0.0
2010-10-21 00:00:00-04:00,22.05903581869695,22.59207049166442,22.05903581869695,22.31133270263672,11449000,0.0,0.0
2010-10-22 00:00:00-04:00,22.385645955391535,22.498492639373744,22.119587954326107,22.260873794555664,6182000,0.0,0.0
2010-10-25 00:00:00-04:00,22.394822454407848,22.798498566724973,22.31959132555907,22.491153717041016,9933000,0.0,0.0
2010-10-26 00:00:00-04:00,22.477394330791377,22.564550944155595,22.264546846169605,22.341611862182617,9054000,0.0,0.0
2010-10-27 00:00:00-04:00,22.25629536276077,22.589326891860804,22.25629536276077,22.5471248626709,9034000,0.0,0.0
2010-10-28 00:00:00-04:00,22.46913448562744,22.46913448562744,21.78196974140807,21.974632263183594,13105000,0.0,0.0
2010-10-29 00:00:00-04:00,22.01408404725588,22.338859521130264,21.954449658015886,22.0241756439209,8065000,0.0,0.0
2010-11-01 00:00:00-04:00,22.258122715280283,22.28931619505222,21.85628224025121,21.926008224487305,8713000,0.0,0.0
2010-11-02 00:00:00-04:00,22.706752760995364,22.77923131489123,22.31041744075628,22.56730079650879,18490000,0.0,0.0
2010-11-03 00:00:00-04:00,22.633361933399993,23.11960827830071,22.615012618523668,23.10401153564453,15721000,0.0,0.0
2010-11-04 00:00:00-04:00,23.165473211251747,23.392998701236134,23.055379103268024,23.384742736816406,11751000,0.0,0.0
2010-11-05 00:00:00-04:00,23.531544355784874,23.568241241783753,23.271906581563428,23.513195037841797,10195000,0.0,0.0
2010-11-08 00:00:00-05:00,23.394839518520474,23.47557404901546,23.050797760895172,23.1893310546875,8045000,0.0,0.0
2010-11-09 00:00:00-05:00,23.22236016271931,23.284745379483624,22.99666850379873,23.07556915283203,6244000,0.0,0.0
2010-11-10 00:00:00-05:00,23.120519884207223,23.303090800405055,23.018683484994614,23.263641357421875,5776000,0.0,0.0
2010-11-11 00:00:00-05:00,23.126028060913086,23.38291144405642,23.06547672775976,23.126028060913086,4812000,0.0,0.0
2010-11-12 00:00:00-05:00,22.937944666041847,23.02785382148597,22.258117358300904,22.309494018554688,11052000,0.0,0.0
2010-11-15 00:00:00-05:00,22.27738589825303,22.70583334106387,21.993895547405465,22.287477493286133,8058000,0.0,0.0
2010-11-16 00:00:00-05:00,22.082895291492665,22.082895291492665,21.35077405845909,21.381967544555664,14991000,0.0,0.0
2010-11-17 00:00:00-05:00,21.44435590910567,21.931519238662545,21.368207820408603,21.520503997802734,10875000,0.0,0.0
2010-11-18 00:00:00-05:00,21.841602444196976,22.348950586156448,21.715913334362522,22.247114181518555,10571000,0.0,0.0
2010-11-19 00:00:00-05:00,22.40674802225878,22.47647400239565,22.179220771309698,22.374637603759766,9330000,0.0,0.0
2010-11-22 00:00:00-05:00,22.24987241259398,22.400332956396902,22.11042040863108,22.331523895263672,6292000,0.0,0.0
2010-11-23 00:00:00-05:00,22.158117163473197,22.235182155782788,21.603980671314314,21.619577407836914,11405000,0.0,0.0
2010-11-24 00:00:00-05:00,21.69756596566249,22.097572595339564,21.69756596566249,21.815916061401367,9015000,0.0,0.0
2010-11-26 00:00:00-05:00,21.73793093551941,21.73793093551941,21.376456866464743,21.573707580566406,7351000,0.0,0.0
